account_id,rf_prob,true_label,sage_prob,ensemble_prob,ensemble_pred,risk_tier
345175_810C62680,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
31596_813A9DEC0,0.09706700613936789,0,0.10574602,0.1022744194501281,0,LOW
12381_81075AE50,0.09996110905782232,0,0.10574602,0.10343206061750988,0,LOW
115415_807749EC0,0.10985854349254227,0,0.119639695,0.11572723570155563,0,LOW
24424_811C80C60,0.06003691035604685,0,0.10574602,0.08746238113679969,0,LOW
124290_80B7F3B20,0.6829672178864084,1,0.9035453,0.8153140791749796,1,CRITICAL
112733_804DBD7D0,0.8286260786338656,1,0.82412696,0.8259266306036317,1,CRITICAL
13083_808E56A90,0.9961954704359102,1,0.98625886,0.9902335187369556,1,CRITICAL
3335_802DEAC70,0.0990607614239864,0,0.119639695,0.11140812287413329,0,LOW
224466_80D3B07A0,0.0824329839869975,0,0.10574602,0.09642081058917995,0,LOW
213_8091A5AD0,0.11940052259635997,0,0.107598074,0.11231905777721435,0,LOW
1_8006B3750,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
335634_80D873120,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
135104_80D9F4AC0,0.225345206863685,0,0.107270434,0.15450034791509454,0,LOW
226657_8143BEC00,0.0810942036158914,0,0.10574602,0.09588529844073751,0,LOW
235551_80D84DD90,0.09276813833314343,0,0.10727043,0.10146951305229729,0,LOW
211_80ADD0E10,0.13339828872944712,0,0.10802681,0.1181754029761386,0,LOW
311497_8091D2A60,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
310700_80852F5D0,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
212_8076DEBB0,0.061467868048090894,0,0.10786657,0.08930709241157339,0,LOW
12_804C70490,0.0909154456685588,0,0.1075378,0.10088886188787641,0,LOW
11852_8124A4590,0.0810942036158914,0,0.119639695,0.10422149975089529,0,LOW
221868_80DA1CF20,0.08663187931398533,0,0.10574602,0.09810036871997509,0,LOW
12381_80287A5D0,0.09563110010420586,0,0.10574602,0.1017000570360633,0,LOW
27755_80A6E1980,0.07359696283631835,0,0.10802693,0.09425494712469305,0,LOW
19_80A55F930,0.08932158039375916,0,0.10802693,0.10054479414766937,0,LOW
45563_810ED05C0,0.10024863872007601,0,0.10826862,0.10506062812835404,0,LOW
218346_807C188B0,0.08446019639272052,0,0.119639695,0.10556789686162693,0,LOW
12585_8097A88F0,0.11784315656789734,0,0.10574602,0.1105848796215399,0,LOW
12_8088FBD50,0.0805474602606826,0,0.11963967,0.10400278750765057,0,LOW
19_809260C80,0.8286260786338656,1,0.82412696,0.8259266306036317,1,CRITICAL
14_80FDB1A80,0.41295461070061795,0,0.108265944,0.23014141504574248,0,LOW
16333_80662BF90,0.12265835276059912,0,0.10574602,0.1125109580986206,0,LOW
225734_809606990,0.07286801800831906,0,0.10759806,0.09370604849141738,0,LOW
14_80B931000,0.34938431963236877,0,0.9842381,0.730296580731518,1,HIGH
118_811C48A40,0.438480852661337,0,0.40697512,0.4195774162283761,0,MEDIUM
22_807FEAE90,0.07821261023599353,0,0.119639695,0.10306886239893615,0,LOW
9209_8038C1850,0.08526761623060483,0,0.10682983,0.0982049501611224,0,LOW
136823_80E6C5AF0,0.08076372362275827,0,0.10574602,0.09575310644348425,0,LOW
11974_801371B80,0.061467868048090894,0,0.10574602,0.0880347642136173,0,LOW
1457_80592DC70,0.12073852157818722,0,0.10574597,0.11174299582333345,0,LOW
9571_8037E1E00,0.06117912218349736,0,0.10682974,0.08856949293763464,0,LOW
148350_811FFF630,1.0,1,0.92561287,0.9553677678108216,1,CRITICAL
23344_802D7B870,0.06273689235373085,0,0.119639665,0.09687856034486987,0,LOW
132921_8116AA4F0,0.1116208606111274,0,0.10574602,0.10809596123883192,0,LOW
3335_807889F20,0.09090165044896012,0,0.119639695,0.10814447848412279,0,LOW
9129_80A7643C0,0.11857131259207683,0,0.10574599,0.11087612713005049,0,LOW
19890_80A883E20,0.0932357438540814,0,0.10574602,0.10074191453601351,0,LOW
113798_806AD3B30,0.0805474602606826,0,0.10574602,0.09566660109865399,0,LOW
119_811B5FB20,0.2553674461659975,0,0.91996944,0.6541286660121753,1,HIGH
10813_80462D300,0.4384776192187375,0,0.7448366,0.6222930545520428,1,HIGH
16388_808564C10,0.13531856685285698,0,0.119639695,0.12591124504568152,0,LOW
122151_80AC18350,0.9961954704359102,1,0.98625886,0.9902335187369556,1,CRITICAL
11296_80376A060,0.0932357438540814,0,0.10574602,0.10074191453601351,0,LOW
17753_8132B2AC0,0.08296383604498694,0,0.10574602,0.09663315141237573,0,LOW
16788_80D51C910,0.0824329839869975,0,0.10574602,0.09642081058917995,0,LOW
1501_8024B3B30,0.15439102013652178,1,0.9864276,0.6536130069086736,1,HIGH
13659_805049BC0,0.14536006962571935,0,0.1075378,0.12266671147074062,0,LOW
33456_80C543510,0.12924253874448055,0,0.10574602,0.11514463249217317,0,LOW
25113_809E3C3F0,0.13355325227895798,0,0.107598074,0.11798014965025355,0,LOW
11657_801557960,0.4329142130440084,0,0.119633794,0.24494596449635855,0,LOW
7_804EFD070,0.13310126472489056,0,0.107537515,0.11776301814705538,0,LOW
31809_80EBBBA70,0.08187642642653882,0,0.11963967,0.10453437397399307,0,LOW
117_80E1892E0,0.08187642642653882,0,0.10780934,0.09743617603698135,0,LOW
7548_8078D8660,0.14227872575275757,0,0.119639695,0.12869530860564177,0,LOW
115915_8088835E0,0.22180462693252295,0,0.10574516,0.15216894622674837,0,LOW
29089_811E53070,0.1165921570604331,0,0.10574602,0.1100844798185542,0,LOW
220_8002B5EE0,0.95,1,0.95556873,0.9533412504196167,1,CRITICAL
3149_802435F70,0.4125546115972243,0,0.10574435,0.22846845580489009,0,LOW
117_80E297C10,0.09563110010420586,0,0.10780934,0.10293804550804816,0,LOW
26024_803C2E480,0.0795693336528053,0,0.10574602,0.09527535045550307,0,LOW
218267_8078D03C0,0.8286260786338656,1,0.82412696,0.8259266306036317,1,CRITICAL
313654_804F600D0,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
22_80055C0C0,0.10326039166954395,0,0.119639695,0.11308797497235631,0,LOW
27288_809BDBD60,0.11500542523102292,0,0.119639695,0.1177859883969479,0,LOW
5836_8030AE610,0.08214669732484434,0,0.10574602,0.09630629592431869,0,LOW
135104_80D88FB40,0.0497085756347067,0,0.10727043,0.0842456879729226,0,LOW
41821_81005D260,0.06117912218349736,0,0.10682974,0.08856949293763464,0,LOW
111443_807A343E0,0.1605921321497887,0,0.10574594,0.12768441770023226,0,LOW
113744_80F2591D0,0.9980179340975355,1,0.9913134,0.9939952481324223,1,CRITICAL
10656_804614E50,0.07821261023599353,0,0.10776158,0.09594199462778746,0,LOW
219860_80A6C5C40,0.08007752099563689,0,0.10574602,0.09547862539263571,0,LOW
218346_80C8A6F60,0.23978670432257668,0,0.11963937,0.16769830631847388,0,LOW
6_80589E3B0,0.06117912218349736,0,0.10753769,0.08899426543862646,0,LOW
3051_804F764E0,0.1122661877194925,0,0.10574602,0.10835409208217794,0,LOW
22758_80B544660,0.11526655805257803,0,0.119639695,0.11789044152556993,0,LOW
225215_809D07C90,0.0810942036158914,0,0.107598074,0.09699653018502691,0,LOW
221765_80839EFC0,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
153502_81404AFA1,0.10376607379688574,0,0.12930411,0.1190889005914281,0,LOW
14_80E943800,0.9961954704359102,1,0.98625886,0.9902335187369556,1,CRITICAL
24032_809C7D8A0,0.0795693336528053,0,0.10574602,0.09527535045550307,0,LOW
152416_814330CF1,0.09063776523604979,0,0.12930414,0.11383759206825492,0,LOW
5466_8079668C0,0.14377952183106635,0,0.11963964,0.12929559723464287,0,LOW
239330_81012C5A0,0.1071541518992484,0,0.10574602,0.1063092777540803,0,LOW
43460_8101DC350,0.08352584610992601,0,0.108268596,0.09837149618313284,0,LOW
48309_812401B00,0.12175562944422426,0,0.13734525,0.13110940592054632,0,LOW
2467_812B783F0,0.07545006579252249,0,0.119639695,0.10196384462154773,0,LOW
127390_811FC5080,0.15533001849587588,0,0.1057457,0.12557943067763577,0,LOW
12561_80983A6C0,0.11312974164465707,0,0.11963967,0.11703570006124037,0,LOW
223_8122304A0,0.1390336912833178,0,0.13734524,0.13802062320560313,0,LOW
5328_80E421910,0.3628177669091658,0,0.119634345,0.21690771386796778,0,LOW
130169_810B24540,0.08214669732484434,0,0.10574602,0.09630629592431869,0,LOW
43735_8116902B0,0.06963514984364086,0,0.10826862,0.09281523257777999,0,LOW
1502_802808E70,0.41077535531868375,0,0.119598776,0.2360694107689454,0,LOW
43049_80FD64430,0.5176992821843442,0,0.10826199,0.2720369069040226,0,MEDIUM
218472_80DAB7130,0.09785365763175814,0,0.10574602,0.10258908004708421,0,LOW
513_8006C97C0,0.06391770834448375,0,0.10574602,0.08901470033217446,0,LOW
212818_804B14FE0,0.09317510989265966,0,0.1075378,0.10179272757751676,0,LOW
3229_80345D3F0,0.1574508500766793,0,0.10574573,0.12642778566169893,0,LOW
21387_80084C2B0,0.05688690872679827,0,0.119639695,0.09453858179525804,0,LOW
795_8091CE7A0,0.08466958490514805,0,0.10573445,0.09730850701532384,0,LOW
241079_80F89E990,0.07892741382715956,0,0.10780934,0.09625657099722965,0,LOW
222773_808C07DC0,0.07286801800831906,1,0.10786657,0.09386715239566466,0,LOW
43049_810565BF0,0.09602430586736657,0,0.10826862,0.10337089498727027,0,LOW
32564_80CAA3A60,0.07662812085642598,0,0.24079302,0.17512706602292927,0,LOW
137218_80E5A8070,0.09036078727037208,0,0.10780934,0.10082992037451466,0,LOW
701_808582230,0.08007752099563689,0,0.10574602,0.09547862539263571,0,LOW
23538_80D499CD0,0.25759025434074306,0,0.10574556,0.1664834430591961,0,LOW
35036_813686CA0,0.10376607379688574,0,0.10574602,0.10495404651313525,0,LOW
16586_8066EBA90,0.1064992149872277,0,0.10574602,0.10604730298927204,0,LOW
211_80A469C60,0.06273689235373085,0,0.10802691,0.08991090403049685,0,LOW
7548_813116520,0.08675405430642362,0,0.119639695,0.10648544002710818,0,LOW
254910_813F57B61,0.07637499438886353,0,0.12930414,0.1081324837293804,0,LOW
116_80004EE80,0.242520287046726,0,0.10780829,0.1616930944362861,0,LOW
17554_806B04100,0.09656203245229733,0,0.10776206,0.10328205408695226,0,LOW
6156_81324ACE0,0.196304174194392,0,0.105745524,0.14196898864891389,0,LOW
215803_80723B870,0.0930290784233634,0,0.119639695,0.10899544967388408,0,LOW
22806_80293B720,0.35581227993674747,0,0.11963569,0.2141063237417049,0,LOW
214609_80D4CAF60,0.1283690948875168,0,0.10574602,0.11479525494938767,0,LOW
141045_81269DC50,0.1064992149872277,0,0.10574602,0.10604730298927204,0,LOW
220541_80B2071D0,0.08997255218720736,0,0.10786659,0.10070898096838118,0,LOW
12_8003A1300,0.7608444459940623,0,0.5590889,0.6397911098681144,1,HIGH
28183_80F0ABF80,0.1350312861939738,0,0.119639695,0.12579633278212826,0,LOW
1_80005E740,0.0858130285774187,0,0.10574602,0.09777282842534843,0,LOW
235551_80D76D650,0.0929303276091056,0,0.10727043,0.10153438876268217,0,LOW
17174_812DAA970,0.9961954704359102,1,0.98625886,0.9902335187369556,1,CRITICAL
23842_8019C0990,0.98,1,0.6970981,0.8102588756084442,1,CRITICAL
12004_800E01900,0.14127486781401502,0,0.11963963,0.12829372817724174,0,LOW
8_80009F920,0.8899138743318069,1,0.7032162,0.777895296598949,1,CRITICAL
210617_80F7B9A10,0.08993030960094336,0,0.119639695,0.10775594214491607,0,LOW
113935_8088A0C30,0.09554545981916855,0,0.119639695,0.11000200223220616,0,LOW
34828_80DBD9270,0.07821261023599353,0,0.10682986,0.09538296266443907,0,LOW
113685_80A1645F0,0.09677447455154041,0,0.10574602,0.10215740681499712,0,LOW
25382_80CA279E0,0.16013063901184715,0,0.11963959,0.13583601430463282,0,LOW
11402_80472A070,0.11523735670730569,0,0.10776146,0.11075181871050635,0,LOW
23344_80496CC20,0.09522614051305386,0,0.11963967,0.10987425960859909,0,LOW
22806_802075580,0.10061397709052276,0,0.119639695,0.11202940914074783,0,LOW
1_800534730,0.1178017331597835,0,0.10574602,0.11056831025829436,0,LOW
18200_803EBCEF0,0.07697158563847548,0,0.10682983,0.09488653792427065,0,LOW
231744_80CB32F30,0.2538176897414531,0,0.24079213,0.24600235713513713,0,LOW
243897_810884D60,0.0810942036158914,0,0.10826862,0.0973988540866802,0,LOW
222_811E96CB0,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
122055_80987EBC0,0.8286260786338656,1,0.82412696,0.8259266306036317,1,CRITICAL
226548_8127A4180,0.10685480299315168,0,0.10759804,0.10730074758418923,0,LOW
24811_8069C60A0,0.0824329839869975,0,0.119639695,0.10475701189933773,0,LOW
3051_806A3D750,1.0,1,0.98621964,0.9917317867279053,1,CRITICAL
12_802BCA6B0,0.09048710526045671,0,0.10574602,0.09964245909856365,0,LOW
1068_8031EF310,0.0805474602606826,0,0.10574602,0.09566660109865399,0,LOW
39935_807E3DA60,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
222_811F19340,0.16944740761574367,0,0.13734506,0.15018600543044514,0,LOW
1420_802856E00,0.11716165269283896,0,0.10574602,0.11031227807151653,0,LOW
513_805C90FE0,0.1043248210185705,0,0.10574602,0.10517754540180915,0,LOW
211_807C25ED0,0.1064698727997302,0,0.10786657,0.10730789431222912,0,LOW
17861_80488DE00,0.1084253708745333,0,0.119639695,0.11515396665435204,0,LOW
27444_80B821A80,0.14479413110105302,0,0.10574588,0.1213651874784156,0,LOW
19318_8037FE4C0,0.6514812931776326,0,0.98616254,0.8522900909328572,1,CRITICAL
19_80A2FC6F0,0.8286260786338656,1,0.82412696,0.8259266306036317,1,CRITICAL
1686_801FE2C20,0.12073852157818722,0,0.10574597,0.11174299582333345,0,LOW
225_813B86EE1,0.019524375195018234,0,0.12930417,0.08539225840358408,0,LOW
18405_806DA0590,1.0,1,0.9841135,0.9904681086540222,1,CRITICAL
25536_801884700,0.0971229842720574,0,0.8149812,0.5278379508423069,1,HIGH
214100_80B5A8EF0,0.09103835960936366,0,0.119639695,0.10819916214828419,0,LOW
27241_81070AFD0,0.0805474602606826,0,0.11963967,0.10400278750765057,0,LOW
214529_80567CFE0,0.9932587947126145,1,0.96621746,0.9770340285967157,1,CRITICAL
13345_8013BFDF0,0.09619616088824827,0,0.119639695,0.11026228265983803,0,LOW
144735_8113A92C0,0.07662812085642598,0,0.10826862,0.09561242098289403,0,LOW
131380_80D3E68E0,0.09326861817969992,0,0.119639695,0.1090912655764187,0,LOW
24779_809567330,0.08463713286187492,0,0.107598074,0.09841370188342033,0,LOW
217950_8132713D0,0.057058475549233045,0,0.11963969,0.09460720852423195,0,LOW
16254_80FD5EAD0,0.07637499438886353,0,0.11963967,0.10233380115892295,0,LOW
119_80FD77C00,0.07606158036862948,0,0.10826862,0.09538580478777543,0,LOW
5425_80329E970,0.08502136810304307,0,0.11963967,0.10579235064459477,0,LOW
1124_800BC2560,0.10403612957992482,0,0.10574602,0.10506206882635089,0,LOW
120691_80AB23890,0.74770686670751,1,0.98615754,0.8907772805079246,1,CRITICAL
21615_80B14E980,0.1109180792784732,0,0.10682978,0.10846509812736677,0,LOW
218438_80DC74F30,0.0930290784233634,0,0.10574602,0.1006592483637263,0,LOW
1665_8003C7FB0,0.11135091356712133,0,0.10574602,0.10798798242122948,0,LOW
1267_8036BCDB0,0.22084023450348036,0,0.10682774,0.15243274577273233,0,LOW
1729_800677DC0,0.763296075991447,0,0.5446909,0.6321329924788694,1,HIGH
5140_804E15630,0.09984437400954967,0,0.10574602,0.10338536659820083,0,LOW
11_80B503710,0.1574508500766793,1,0.91035753,0.6091948609619157,1,HIGH
7548_805840F10,0.08296383604498694,0,0.119639695,0.10496935272253351,0,LOW
214609_805DDD220,0.1003502808114285,0,0.10574602,0.10358772931895235,0,LOW
2591_8007DA0D0,0.07892741382715956,0,0.11963967,0.10335476893424136,0,LOW
26463_808502F70,0.09341686713836728,0,0.119639695,0.10915056515988564,0,LOW
24132_803429650,0.09619616088824827,0,0.10574602,0.10192608134968026,0,LOW
210261_80476E360,0.0858130285774187,0,0.107761554,0.09898214706319633,0,LOW
70_100428858,1.0,1,0.99487597,0.9969256162643433,1,CRITICAL
116_80EA45980,0.4200244756450749,0,0.1077816,0.23267875112734226,0,LOW
15980_812A3C750,0.3379131269600168,0,0.10574505,0.19861227918252053,0,LOW
117304_806B37580,0.1037611606258544,0,0.10776203,0.1061616830046333,0,LOW
127593_80A9A4370,0.07697158563847548,0,0.10802693,0.0956047962455559,0,LOW
21258_8011370B0,0.08993030960094336,0,0.10574602,0.0994197408347583,0,LOW
21940_8016BCA20,0.1398074154383797,0,0.10574597,0.11937055336741045,0,LOW
1853_804848B00,0.10082718876393984,0,0.10574602,0.10377849249995688,0,LOW
235580_80D848F60,0.1733591588684842,0,0.10727043,0.1337059212664336,0,LOW
14766_805E25990,0.0861967381549193,0,0.1075378,0.09900137888242061,0,LOW
10060_803FEFAE0,0.14569580924580344,0,0.10776149,0.12293522207764725,0,LOW
320961_8091259A0,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
25960_80B8814D0,0.08837404501482526,0,0.11963969,0.10713343631046884,0,LOW
17222_806FDD6C0,0.10439543369791893,0,0.10574602,0.10520579047354853,0,LOW
213952_80AA771F0,0.14923662325359188,0,0.10574602,0.1231422662958177,0,LOW
26024_807F79110,0.11716165269283896,0,0.10574602,0.11031227807151653,0,LOW
110_8000868B0,0.14472913377702418,0,0.1072703,0.12225383672404362,0,LOW
220_809C2F780,0.08765461638820787,0,0.10574602,0.09850946354966411,0,LOW
1299_8020FB5E0,0.8286260786338656,1,0.82412696,0.8259266306036317,1,CRITICAL
23_800164D30,0.29423034494799083,1,0.9201648,0.6697910678612459,1,HIGH
13029_804C092B0,0.0805519353873112,0,0.1075378,0.09674345777537736,0,LOW
251202_81365EE00,0.05155104568398512,0,0.105611585,0.0839873752824327,0,LOW
5175_803D326A0,0.2137985311026376,0,0.119639084,0.15730286566714452,0,LOW
218783_806E5BD20,0.0805474602606826,0,0.10776203,0.09687620285856458,0,LOW
222_811D6D510,0.0929303276091056,0,0.13734525,0.11957928518649885,0,LOW
4259_801FCD940,0.08932158039375916,0,0.11963967,0.10751243556088119,0,LOW
148016_811C17E10,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
12461_80206DDF0,0.7660947907284272,1,0.9859104,0.8979842133647351,1,CRITICAL
11056_8133D3D20,0.09326861817969992,0,0.119639695,0.1090912655764187,0,LOW
18511_80F2DBCA0,0.15533001849587588,0,0.1057457,0.12557943067763577,0,LOW
28717_80A76CE30,0.48335010874653006,0,0.11960872,0.265105280055142,0,MEDIUM
131086_80BE4E310,0.8286260786338656,1,0.82412696,0.8259266306036317,1,CRITICAL
23776_80D6F5540,0.09048710526045671,0,0.10786659,0.10091480219768093,0,LOW
213005_805632560,0.10622181128747489,0,0.1075378,0.10701140813544284,0,LOW
23146_8038A8F00,0.09272342460439288,0,0.10682986,0.1011872884117988,0,LOW
23402_8019AD080,0.08699209052702886,0,0.10574602,0.0982444532051925,0,LOW
131326_80E6FC000,0.4455053089876721,0,0.10574464,0.24164890612442294,0,LOW
1665_8006894C0,0.1184058721037329,0,0.10574602,0.11080996583587412,0,LOW
1729_812D2E9F0,0.11392725097447819,0,0.10574597,0.10901848758184984,0,LOW
2467_807747C60,0.06273689235373085,0,0.119639665,0.09687856034486987,0,LOW
217641_806B13ED0,0.06963514984364086,0,0.10776202,0.09251127124116729,0,LOW
22422_8084E0BC0,0.0930787032780044,0,0.10786659,0.1019514414047,0,LOW
116_80DBD9750,0.08187642642653882,0,0.10780934,0.09743617603698135,0,LOW
31988_80ECEC210,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
135290_80D80D5B0,0.0932357438540814,0,0.10574602,0.10074191453601351,0,LOW
1124_80076DAC0,0.06951311647813557,0,0.10574602,0.09125286358563518,0,LOW
131800_8120E84E0,0.0909154456685588,0,0.119639695,0.10814999657196225,0,LOW
112931_80536AD30,0.05155104568398512,0,0.10729435,0.08499703326144424,0,LOW
154043_81454DC81,0.07990679067071184,0,0.12930414,0.10954520224211972,0,LOW
2843_80195D000,0.08322084190113638,0,0.10574602,0.09673595375483551,0,LOW
323162_8116D0BA0,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
14233_807821BE0,0.1392478557471046,0,0.11963959,0.1274829009987358,0,LOW
113090_8056022B0,0.5282048686719231,0,0.10752051,0.27579425988103123,0,MEDIUM
138395_80F5C8AA0,0.06895766239927677,0,0.10780934,0.09226867042607652,0,LOW
137218_80E2C1640,0.06569540613794839,0,0.10780932,0.09096376047096458,0,LOW
3881_802B23680,0.09705560100424017,0,0.119639695,0.1106060587062348,0,LOW
27621_80A241FD0,0.08756966795900246,0,0.10802696,0.09984404407492789,0,LOW
17222_807D26390,0.0810942036158914,0,0.10574602,0.09588529844073751,0,LOW
20_801CD5220,0.0810942036158914,0,0.119639695,0.10422149975089529,0,LOW
214_80C1785E0,0.10326039166954395,0,0.24079306,0.18578000415049886,0,LOW
17649_805B01330,0.1475798302339251,0,0.11963965,0.13081572804636699,0,LOW
18428_81231FF90,0.07359696283631835,0,0.11963967,0.10122258853790488,0,LOW
26860_810A99160,0.09053919492375126,0,0.11963967,0.10799948137287804,0,LOW
15180_802EDEA00,0.08837404501482526,0,0.11963969,0.10713343631046884,0,LOW
12_8009423F0,0.11523735670730569,0,0.11963961,0.11787871628397742,0,LOW
139793_80F314BB0,0.08526761623060483,0,0.10780936,0.09879266685976895,0,LOW
29003_80DECDD50,0.09785365763175814,0,0.10574602,0.10258908004708421,0,LOW
3242_80C377F50,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
23537_804334CD0,0.11607965310909897,0,0.10574602,0.10987947823802055,0,LOW
12_80BF49760,0.08394203677924854,0,0.11963967,0.10536061811507695,0,LOW
25337_813C423C0,0.07584988773644341,0,0.11963967,0.1021237584979549,0,LOW
152416_8145865E1,0.10598854389196016,0,0.12930417,0.11997792588236085,0,LOW
3_8137A67C0,0.6752895863196849,0,0.10670586,0.33413935160007474,0,MEDIUM
23370_808A85300,0.06273689235373085,0,0.10786657,0.08981470213382937,0,LOW
5365_80FBB2960,0.0928930750123802,0,0.11963967,0.10894103340832961,0,LOW
701_801358410,0.22180462693252295,0,0.10574521,0.15216898347965135,0,LOW
15643_805269960,0.3850141877960964,0,0.119630836,0.2257841811590117,0,LOW
25981_808745F50,0.11585507645719384,0,0.10574602,0.10978964757725848,0,LOW
1655_801514540,1.0,1,0.98621964,0.9917317867279053,1,CRITICAL
2627_803482580,0.09326861817969992,0,0.10574602,0.10075506426626092,0,LOW
115700_807D1E1A0,0.09914539303405573,0,0.10574602,0.10310577420800324,0,LOW
228009_80A484300,0.10286542676489054,0,0.10802696,0.10596234759728312,0,LOW
24941_809176AF0,0.0827413558568718,0,0.9861854,0.6248077654682065,1,HIGH
116_80E62AEA0,0.8286260786338656,1,0.82412696,0.8259266306036317,1,CRITICAL
10_800436C20,0.17226396594290805,0,0.10574602,0.13235320337154416,0,LOW
11642_805A83910,0.0930290784233634,0,0.10574602,0.1006592483637263,0,LOW
29467_8038749D0,0.10269479808194878,0,0.10776134,0.10573472820513821,0,LOW
15964_80882B070,0.06648970382038394,0,0.119639695,0.0983796998326923,0,LOW
21749_80B6331B0,0.08993030960094336,0,0.119639695,0.10775594214491607,0,LOW
1522_8008AE340,0.09276813833314343,0,0.119639695,0.1088910736377961,0,LOW
119_8100D4FB0,0.08765461638820787,0,0.10826862,0.1000230191956068,0,LOW
134140_812832820,0.0990607614239864,0,0.10574602,0.10307192156397552,0,LOW
126191_809CD3B70,0.9166189478783429,0,0.10759514,0.43120466210240604,0,MEDIUM
1_80115B400,0.1344119945803581,0,0.10574574,0.11721224346317047,0,LOW
153706_81440B281,0.22805751967598853,0,0.1293036,0.16880517346926474,0,LOW
22205_8013DEE50,0.10326039166954395,0,0.10574602,0.10475177366219854,0,LOW
19329_8103CC7C0,0.8286260786338656,1,0.82412696,0.8259266306036317,1,CRITICAL
14325_807CA8550,0.09292355010551452,0,0.10574602,0.10061703703658675,0,LOW
138395_80E5DC8B0,0.06569540613794839,0,0.10780932,0.09096376047096458,0,LOW
1688_80D205BA0,0.056807768371456874,0,0.10574602,0.0861707243429637,0,LOW
146713_812FB0DA0,0.11245750253378416,0,0.10574602,0.10843061800789461,0,LOW
210292_804718500,0.8286260786338656,1,0.82412696,0.8259266306036317,1,CRITICAL
21258_804ECEDA0,0.0497085756347067,0,0.10574602,0.08333104724826364,0,LOW
222697_812047A10,0.0497085756347067,0,0.10786659,0.08460339034738092,0,LOW
11_800289C70,0.8286260786338656,1,0.82412696,0.8259266306036317,1,CRITICAL
28255_809361700,1.0,1,0.98621964,0.9917317867279053,1,CRITICAL
4_8061E8160,0.09464999175203583,0,0.10776206,0.10251723780684766,0,LOW
11904_809F93CB0,0.1305588741841538,0,0.10574602,0.11567116666804247,0,LOW
6179_80FA67AA0,0.14740609901219687,0,0.10574602,0.1224100565992597,0,LOW
214621_8059DFBE0,0.13681180468996623,0,0.10574597,0.11817230906804506,0,LOW
212818_8053B7850,0.29955354346203816,1,0.87787443,0.6465461135441781,1,HIGH
240243_80F574260,0.24518796789549052,0,0.10780847,0.16276027108392024,0,LOW
9482_80C6CABB0,0.08078070171862461,0,0.10574602,0.0957598976818308,0,LOW
49659_81297E660,0.09903581715846119,0,0.119639695,0.11139814516792321,0,LOW
6129_80656A820,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
1362_8013797C0,0.09350971357142351,0,0.10574602,0.10085150242295035,0,LOW
27444_8055B4540,0.1003502808114285,0,0.10574602,0.10358772931895235,0,LOW
212818_8050B6A40,0.14559758177500542,0,0.107537694,0.12276164927522967,0,LOW
228587_80A843CD0,0.2530088571965297,0,0.108025745,0.1660189896130403,0,LOW
212818_805CA9F90,0.1648753481328775,0,0.10753665,0.13047212996960839,0,LOW
1241_802BDE570,0.11888251191969507,0,0.10574602,0.11100062176225897,0,LOW
6030_80B3B37B0,0.0930290784233634,0,0.119639695,0.10899544967388408,0,LOW
134939_80D5C0D10,0.1037611606258544,0,0.10727043,0.10586672196938168,0,LOW
4766_805B1ABE0,0.09771913465641346,0,0.10574602,0.10253527085694633,0,LOW
71_804BAAB50,0.056807768371456874,0,0.1075378,0.08724579096903563,0,LOW
22758_8132125F0,0.059544683270524,0,0.11963969,0.09560169161274833,0,LOW
48308_812005450,0.8286260786338656,0,0.82412696,0.8259266306036317,1,CRITICAL
43049_81025AD90,0.13310126472489056,0,0.10826838,0.11820153696924852,0,LOW
130435_811CA9A00,0.08862322581698942,0,0.10574602,0.09889690732117673,0,LOW
19777_80AC4E9F0,0.08862322581698942,0,0.119639695,0.1072331086313345,0,LOW
210_809DB7790,0.9961954704359102,1,0.98625886,0.9902335187369556,1,CRITICAL
221765_8085D3D20,0.10166117377085823,0,0.10786659,0.10538442960184152,0,LOW
18511_8042CCE40,0.09338597216123803,0,0.10574602,0.10080200585887616,0,LOW
410_80203A970,0.0497085756347067,0,0.11963969,0.09166724855842141,0,LOW
1502_800640910,0.11734333127933468,0,0.119639695,0.1187211508162726,0,LOW
1047_800B78D30,0.10649809895297065,0,0.10574602,0.10604685657556921,0,LOW
31208_80CB610E0,0.06117912218349736,0,0.10574597,0.08791923606545751,0,LOW
222858_808B2C1C0,0.11812305424184927,0,0.107866615,0.11196919669139913,0,LOW
118_80E5B9760,0.07892741382715956,0,0.10780934,0.09625657099722965,0,LOW
